image,v1,v2
in000579.jpg,0.06943679040411864,-0.01539772833243762
in000580.jpg,0.06908350242350596,-0.015298319119052496
in000581.jpg,0.06909020473185885,-0.015299171041545679
in000582.jpg,0.06814827480540342,-0.01498234459054878
in000583.jpg,0.06873256726256018,-0.015184385494956909
in000584.jpg,0.06756509727635768,-0.014810801293238463
in000585.jpg,0.0676855732195585,-0.014834201284792691
in000586.jpg,0.06657545868198382,-0.014481198242641328
in000587.jpg,0.06581687537023184,-0.014248343787150947
in000588.jpg,0.06501375548396882,-0.013982245557660379
in000589.jpg,0.06481222232145016,-0.013907883337512873
in000590.jpg,0.06492876920659944,-0.013940249700939872
in000591.jpg,0.06434867466437658,-0.013774841916636481
in000592.jpg,0.0635583463165249,-0.013516651316496082
in000593.jpg,0.06366142185007369,-0.013525949400061651
in000594.jpg,0.06304147281543099,-0.013350721008966285
in000595.jpg,0.06196064874492075,-0.013004897349282368
in000596.jpg,0.06152337219747799,-0.012857444427795049
in000597.jpg,0.061313138377290154,-0.01278209181670914
in000598.jpg,0.06049976766609885,-0.012535869567571006
in000599.jpg,0.06001053255209472,-0.012365239712180847
in000600.jpg,0.06006498978415318,-0.012359333174522277
in000601.jpg,0.05866072167801775,-0.011943904906788282
in000602.jpg,0.05806530602062454,-0.011732936211508092
in000603.jpg,0.05671097903201879,-0.011316460484291063
in000604.jpg,0.05710890066819717,-0.011335857929848857
in000605.jpg,0.05699151168278619,-0.01114328819293303
in000606.jpg,0.05614970553839709,-0.011005240287180926
in000607.jpg,0.05485640690483254,-0.010680923090578677
in000608.jpg,0.05468109481987103,-0.010494935310220426
in000609.jpg,0.0541787005465244,-0.010495137997261771
in000610.jpg,0.05244455325299582,-0.009933052123424147
in000611.jpg,0.05086086571520312,-0.009417514841916746
in000612.jpg,0.05053038564979194,-0.0092641247403573
in000613.jpg,0.05036590207036957,-0.008979866878947806
in000614.jpg,0.04927448729968869,-0.008802805056090978
in000615.jpg,0.04915788141104152,-0.00872978027922948
in000616.jpg,0.04875515082035908,-0.008732673533101355
in000617.jpg,0.04766869856860969,-0.0083691283871415
in000618.jpg,0.047656863160941365,-0.00827189570157837
in000619.jpg,0.04716803502689294,-0.008213418754231497
in000620.jpg,0.04634682723179547,-0.007937649522616908
in000621.jpg,0.04583725141241635,-0.007779237151403136
in000622.jpg,0.04639438042481254,-0.007831038062590915
in000623.jpg,0.04519158342004584,-0.007560117554518026
in000624.jpg,0.0444556885828021,-0.007328949943532783
in000625.jpg,0.04416901719707272,-0.007225589707794095
in000626.jpg,0.043352412326039626,-0.006971120984630223
in000627.jpg,0.043294359142065725,-0.006894047515740328
in000628.jpg,0.04325838017347276,-0.006886947205966092
in000629.jpg,0.04306708479257773,-0.006562754067843856
in000630.jpg,0.0421158324209491,-0.006566268845037259
in000631.jpg,0.04184495812125179,-0.006419553911941536
in000632.jpg,0.04073513378826811,-0.006116040608024671
in000633.jpg,0.04022663760280404,-0.005871970641714736
in000634.jpg,0.040395966392692134,-0.005550995627122128
in000635.jpg,0.040205716314268815,-0.005168981599885341
in000636.jpg,0.03994726475090291,-0.0052581580928555026
in000637.jpg,0.039092756912501594,-0.005388437677164112
in000638.jpg,0.03918020990507229,-0.005607983381157978
in000639.jpg,0.03871431012798595,-0.00537159960782243
in000640.jpg,0.038563514571222784,-0.005247671360522961
in000641.jpg,0.03741482588108078,-0.005030302361197544
in000642.jpg,0.0364740379151765,-0.0043177107310421676
in000643.jpg,0.035623015123743614,-0.004443145045207698
in000644.jpg,0.035420319992775944,-0.0037626394834614804
in000645.jpg,0.03496156714185527,-0.003794083476586301
in000646.jpg,0.034653509060651524,-0.0037492022708557554
in000647.jpg,0.03372828968941574,-0.0038218039327436036
in000648.jpg,0.03301365942572788,-0.0031687697034276786
in000649.jpg,0.0316602461017018,-0.0031431514107893585
