image,v1,v2
in000579.jpg,0.00418926461442007,0.00628696322600724
in000580.jpg,0.00415515064962315,0.00618186902644039
in000581.jpg,0.00416434739664523,0.00619783703336628
in000582.jpg,0.00404190191967054,0.00635130933889692
in000583.jpg,0.0040891252718529,0.00625541227118313
in000584.jpg,0.00417151949292099,0.00659224721691951
in000585.jpg,0.00428350231228283,0.00620299755987591
in000586.jpg,0.00415290591867514,0.00659776143768465
in000587.jpg,0.00418153712180457,0.00711225457807782
in000588.jpg,0.00423945704902644,0.00702637057603013
in000589.jpg,0.00417110293891906,0.00690966262093765
in000590.jpg,0.00435448501931551,0.00663195054549061
in000591.jpg,0.00451692678651087,0.00694290800841678
in000592.jpg,0.00451251420528933,0.00699290644105842
in000593.jpg,0.00451645158697339,0.00709734311267574
in000594.jpg,0.00465772448655209,0.00709193829286074
in000595.jpg,0.00463901586914265,0.00709129975559846
in000596.jpg,0.00472289893359855,0.00733243439453021
in000597.jpg,0.00486341809798112,0.00703033505200278
in000598.jpg,0.00493915552454138,0.00738300465051336
in000599.jpg,0.0049546888262148,0.00742472507378763
in000600.jpg,0.0050898657879419,0.00800003385781842
in000601.jpg,0.0049995376486173,0.00755429889680902
in000602.jpg,0.00512195850668758,0.00760669514782262
in000603.jpg,0.00519749453161293,0.00759327379278492
in000604.jpg,0.00517722503245658,0.00781226394085803
in000605.jpg,0.00499119947601083,0.00791714172327017
in000606.jpg,0.00489091352208045,0.00757824642184886
in000607.jpg,0.00517357445904159,0.00738411281593214
in000608.jpg,0.00491969217165365,0.00767059936532753
in000609.jpg,0.00498844285285856,0.00759145842347948
in000610.jpg,0.00502249912130703,0.00793215843762705
in000611.jpg,0.00505991493413477,0.007417204886891
in000612.jpg,0.00502476075396838,0.00736228717171705
in000613.jpg,0.00509541902117495,0.00690220582689153
in000614.jpg,0.00492079550429676,0.00720165556252491
in000615.jpg,0.00486407411438901,0.00690232131192565
in000616.jpg,0.00494158568466842,0.00698547394165633
in000617.jpg,0.00485824530881696,0.00665906780662635
in000618.jpg,0.00490971299132417,0.0068069534401378
in000619.jpg,0.00483685447971808,0.00687194362447759
in000620.jpg,0.00486335388810914,0.00675681672270293
in000621.jpg,0.00477042634657632,0.0070641331109721
in000622.jpg,0.00472687130679976,0.00664645874045171
in000623.jpg,0.00461282088997282,0.00665437558355015
in000624.jpg,0.00465330415458404,0.00693395264317302
