image,v1,v2
in000579.jpg,46.60834884643555,-4.4663238525390625
in000580.jpg,46.34280014038086,-4.5526041984558105
in000581.jpg,46.193233489990234,-4.648253917694092
in000582.jpg,46.5543327331543,-3.9700815677642822
in000583.jpg,46.611656188964844,-3.7434158325195312
in000584.jpg,46.27577590942383,-3.5674843788146973
in000585.jpg,45.796348571777344,-4.268944263458252
in000586.jpg,45.72783660888672,-3.793682098388672
in000587.jpg,45.58488082885742,-3.247664451599121
in000588.jpg,45.08000564575195,-3.860250234603882
in000589.jpg,44.80740737915039,-3.9536468982696533
in000590.jpg,44.61793899536133,-4.038593769073486
in000591.jpg,44.9515266418457,-3.3060243129730225
in000592.jpg,44.49900817871094,-3.480087995529175
in000593.jpg,44.95171356201172,-2.64642596244812
in000594.jpg,44.66262435913086,-2.8765335083007812
in000595.jpg,44.01818084716797,-3.0670485496520996
in000596.jpg,43.99506759643555,-2.518808126449585
in000597.jpg,43.9305534362793,-2.1986165046691895
in000598.jpg,43.439605712890625,-2.5656635761260986
in000599.jpg,43.41261291503906,-1.9683502912521362
in000600.jpg,42.960060119628906,-2.2661778926849365
in000601.jpg,42.7669677734375,-1.6895167827606201
in000602.jpg,42.32849884033203,-1.642351746559143
in000603.jpg,41.90937423706055,-1.5833652019500732
in000604.jpg,41.49380111694336,-1.8064361810684204
in000605.jpg,41.02606201171875,-1.616348147392273
in000606.jpg,41.20417022705078,-1.3778005838394165
in000607.jpg,41.449893951416016,-0.8546410202980042
in000608.jpg,41.363525390625,-0.7057642340660095
in000609.jpg,41.03175735473633,-0.5324126482009888
in000610.jpg,40.331642150878906,-0.043383415788412094
in000611.jpg,39.77406311035156,0.2611849308013916
in000612.jpg,39.50883483886719,0.6075834035873413
in000613.jpg,39.36901092529297,1.1656694412231445
in000614.jpg,39.05329132080078,0.8954180479049683
in000615.jpg,38.83387756347656,1.3044928312301636
in000616.jpg,38.74879455566406,0.39386022090911865
in000617.jpg,38.293701171875,0.8786850571632385
in000618.jpg,38.13044738769531,1.0906590223312378
in000619.jpg,38.25593948364258,0.019098958000540733
in000620.jpg,37.72603988647461,0.46251916885375977
in000621.jpg,37.785606384277344,-0.06198970600962639
in000622.jpg,37.38106918334961,0.7993242144584656
in000623.jpg,37.135169982910156,0.27105513215065
in000624.jpg,37.38181686401367,-0.5764979720115662
in000625.jpg,37.00589370727539,-0.34969770908355713
in000626.jpg,36.835350036621094,-0.7084110975265503
in000627.jpg,36.47576904296875,-0.014247736893594265
in000628.jpg,36.336769104003906,-0.3113693594932556
in000629.jpg,36.01032257080078,-0.44233763217926025
in000630.jpg,36.295570373535156,-1.0743111371994019
in000631.jpg,35.980281829833984,-1.330505609512329
in000632.jpg,35.40583801269531,-1.0769388675689697
in000633.jpg,34.94781494140625,-1.0101127624511719
in000634.jpg,35.19399642944336,-1.8291594982147217
in000635.jpg,34.93816375732422,-2.1436755657196045
in000636.jpg,34.850982666015625,-1.8539741039276123
in000637.jpg,34.49959945678711,-1.280333399772644
in000638.jpg,34.37739181518555,-1.8397542238235474
in000639.jpg,34.11024475097656,-1.2678260803222656
in000640.jpg,33.964820861816406,-1.7107471227645874
in000641.jpg,33.38452911376953,-1.8064937591552734
in000642.jpg,32.60963439941406,-2.1970460414886475
in000643.jpg,32.09513473510742,-2.3319931030273438
in000644.jpg,31.842761993408203,-2.4406747817993164
in000645.jpg,31.45289421081543,-2.578310966491699
in000646.jpg,31.271446228027344,-2.640531539916992
in000647.jpg,30.83810043334961,-2.786543369293213
in000648.jpg,30.15894317626953,-3.0121994018554688
in000649.jpg,29.100923538208008,-3.364696979522705
in000650.jpg,28.274641036987305,-3.6337718963623047
in000651.jpg,27.352750778198242,-3.936532497406006
in000652.jpg,26.62857437133789,-4.1708526611328125
in000653.jpg,26.615015029907227,-4.170845985412598
in000654.jpg,25.940279006958008,-4.44770622253418
in000655.jpg,25.682098388671875,-4.579005718231201
in000656.jpg,24.654064178466797,-5.066141128540039
in000657.jpg,24.263620376586914,-5.20967960357666
in000658.jpg,23.935829162597656,-4.996659755706787
in000659.jpg,23.971765518188477,-5.306784629821777
in000660.jpg,24.478158950805664,-5.789468288421631
in000661.jpg,26.855253219604492,-9.572829246520996
in000662.jpg,27.172536849975586,-10.186443328857422
in000663.jpg,27.390750885009766,-10.185060501098633
in000664.jpg,28.10704803466797,-10.391267776489258
in000665.jpg,28.00674057006836,-10.276185989379883
in000666.jpg,27.666711807250977,-10.652975082397461
in000667.jpg,27.720123291015625,-11.22386360168457
in000668.jpg,28.159839630126953,-11.13083553314209
in000669.jpg,27.986337661743164,-11.373673439025879
in000670.jpg,28.81907081604004,-12.35357666015625
in000671.jpg,28.40564727783203,-12.391267776489258
in000672.jpg,28.415969848632812,-12.281851768493652
in000673.jpg,27.518796920776367,-12.590593338012695
in000674.jpg,27.084827423095703,-12.7466402053833
in000675.jpg,27.762737274169922,-12.914559364318848
in000676.jpg,27.491838455200195,-13.479135513305664
in000677.jpg,27.587432861328125,-13.59899616241455
in000678.jpg,28.206571578979492,-14.157364845275879
in000679.jpg,28.21615982055664,-14.668868064880371
in000680.jpg,28.69232940673828,-15.079520225524902
in000681.jpg,28.354228973388672,-15.093147277832031
in000682.jpg,28.968442916870117,-15.541075706481934
in000683.jpg,28.996143341064453,-15.492499351501465
in000684.jpg,29.011369705200195,-16.138019561767578
in000685.jpg,28.687387466430664,-16.546375274658203
in000686.jpg,29.168188095092773,-16.269081115722656
in000687.jpg,28.14487075805664,-15.667506217956543
in000688.jpg,28.427785873413086,-16.20877456665039
in000689.jpg,28.166746139526367,-15.83872127532959
in000690.jpg,27.629554748535156,-15.371814727783203
in000691.jpg,27.29929542541504,-14.979808807373047
in000692.jpg,26.72899627685547,-14.662067413330078
in000693.jpg,26.63746452331543,-14.538302421569824
in000694.jpg,25.93412971496582,-14.683637619018555
in000695.jpg,25.912240982055664,-14.067708015441895
in000696.jpg,25.5819091796875,-14.088459968566895
in000697.jpg,25.06207275390625,-13.856118202209473
in000698.jpg,24.461673736572266,-13.592886924743652
in000699.jpg,19.142446517944336,-0.4535040259361267
in000700.jpg,19.34442710876465,-0.5580728650093079
in000701.jpg,19.773527145385742,-0.7753719687461853
in000702.jpg,20.02773666381836,-1.1696562767028809
in000703.jpg,20.59242820739746,-1.9793305397033691
in000704.jpg,21.070714950561523,-2.5833823680877686
in000705.jpg,21.123777389526367,-2.6436829566955566
in000706.jpg,21.223398208618164,-3.4043002128601074
in000707.jpg,21.334890365600586,-3.595768690109253
in000708.jpg,21.516847610473633,-3.8459696769714355
in000709.jpg,21.535152435302734,-4.332154273986816
in000710.jpg,21.414188385009766,-5.003505229949951
in000711.jpg,21.44573211669922,-5.337274551391602
in000712.jpg,21.084239959716797,-5.294212818145752
in000713.jpg,20.584508895874023,-5.092437744140625
in000714.jpg,19.766525268554688,-5.3255534172058105
in000715.jpg,19.2385311126709,-5.127202033996582
in000716.jpg,19.208728790283203,-5.173519134521484
in000717.jpg,18.87980842590332,-5.362404823303223
in000718.jpg,18.842592239379883,-5.704749584197998
in000719.jpg,19.57653045654297,-6.19828987121582
in000720.jpg,21.165361404418945,-6.933316230773926
in000721.jpg,21.936513900756836,-7.570937156677246
in000722.jpg,22.297103881835938,-7.950072288513184
in000723.jpg,21.980785369873047,-8.802281379699707
in000724.jpg,21.678422927856445,-8.198736190795898
in000725.jpg,21.449350357055664,-9.100679397583008
in000726.jpg,21.426029205322266,-8.98164176940918
in000727.jpg,21.249835968017578,-8.259099960327148
in000728.jpg,20.948453903198242,-8.552242279052734
in000729.jpg,20.8836669921875,-8.375301361083984
in000730.jpg,21.376964569091797,-7.802801609039307
in000731.jpg,20.923791885375977,-7.336382865905762
in000732.jpg,20.758007049560547,-6.686351299285889
in000733.jpg,19.11075782775879,-3.4790117740631104
in000734.jpg,18.914438247680664,-3.355520725250244
in000735.jpg,18.518146514892578,-2.9737939834594727
in000736.jpg,17.683618545532227,-3.0479705333709717
in000737.jpg,17.88490867614746,-3.184537172317505
in000738.jpg,16.80473518371582,-4.279142379760742
in000739.jpg,16.782787322998047,-4.328018665313721
in000740.jpg,13.821211814880371,-5.977395057678223
in000741.jpg,13.76942253112793,-6.047684669494629
in000742.jpg,13.133670806884766,-6.2373504638671875
in000743.jpg,12.221951484680176,-6.59130334854126
in000744.jpg,11.846244812011719,-7.394271373748779
in000745.jpg,11.513988494873047,-7.217395782470703
in000746.jpg,11.493632316589355,-6.711576461791992
in000747.jpg,11.062684059143066,-6.467357635498047
in000748.jpg,11.112176895141602,-6.443160533905029
in000749.jpg,10.851728439331055,-6.603878974914551
in000750.jpg,10.896379470825195,-7.321256637573242
in000751.jpg,10.49102783203125,-7.167513370513916
in000752.jpg,10.041264533996582,-7.499639511108398
in000753.jpg,10.361257553100586,-8.051145553588867
in000754.jpg,10.475177764892578,-8.467594146728516
in000755.jpg,9.58624267578125,-8.461342811584473
in000756.jpg,9.912880897521973,-8.795454978942871
in000757.jpg,10.0825834274292,-9.037361145019531
in000758.jpg,9.280966758728027,-8.854490280151367
in000759.jpg,9.069832801818848,-8.51253604888916
in000760.jpg,8.999964714050293,-9.387282371520996
in000761.jpg,8.893835067749023,-9.872410774230957
in000762.jpg,8.432045936584473,-9.59097671508789
in000763.jpg,8.31875991821289,-10.470510482788086
in000764.jpg,8.252752304077148,-10.168617248535156
in000765.jpg,7.185143947601318,-11.714912414550781
in000766.jpg,7.664440155029297,-10.994671821594238
in000767.jpg,6.604626178741455,-12.430274963378906
in000768.jpg,6.3825297355651855,-12.631905555725098
in000769.jpg,6.0290937423706055,-13.02922534942627
in000770.jpg,3.5539326667785645,-15.200700759887695
in000771.jpg,3.390380859375,-15.412651062011719
in000772.jpg,-0.08864764124155045,-15.039012908935547
in000773.jpg,-0.9062527418136597,-15.222574234008789
in000774.jpg,-1.412714958190918,-15.565847396850586
in000775.jpg,-2.06215238571167,-16.009971618652344
in000776.jpg,-2.0701448917388916,-16.068674087524414
in000777.jpg,-3.003647804260254,-16.555105209350586
in000778.jpg,-4.315160274505615,-18.055456161499023
in000779.jpg,-3.7285268306732178,-17.729320526123047
in000780.jpg,-2.8734121322631836,-17.84861946105957
in000781.jpg,-5.675681114196777,-18.447778701782227
in000782.jpg,-5.820821285247803,-18.289491653442383
in000783.jpg,-5.250180244445801,-18.41553497314453
in000784.jpg,-2.150812864303589,-24.12519073486328
in000785.jpg,-1.9894909858703613,-24.537389755249023
in000786.jpg,-1.3806424140930176,-25.352649688720703
