image,v1,v2
in000579.jpg,0.06943679040411867,-0.015397728332437629
in000580.jpg,0.06908350242350594,-0.015298319119052476
in000581.jpg,0.06909020473185888,-0.015299171041545672
in000582.jpg,0.06814827480540338,-0.014982344590548776
in000583.jpg,0.06873256726256019,-0.015184385494956907
in000584.jpg,0.06756509727635769,-0.014810801293238422
in000585.jpg,0.06768557321955847,-0.014834201284792663
in000586.jpg,0.06657545868198385,-0.014481198242641335
in000587.jpg,0.06581687537023183,-0.014248343787150914
in000588.jpg,0.06501375548396886,-0.013982245557660335
in000589.jpg,0.0648122223214502,-0.013907883337512836
in000590.jpg,0.06492876920659948,-0.013940249700939876
in000591.jpg,0.06434867466437662,-0.013774841916636462
in000592.jpg,0.0635583463165249,-0.013516651316496047
in000593.jpg,0.06366142185007372,-0.013525949400061603
in000594.jpg,0.06304147281543097,-0.013350721008966292
in000595.jpg,0.06196064874492073,-0.01300489734928239
in000596.jpg,0.06152337219747799,-0.012857444427795026
in000597.jpg,0.06131313837729016,-0.012782091816709114
in000598.jpg,0.06049976766609883,-0.012535869567570994
in000599.jpg,0.0600105325520947,-0.012365239712180835
in000600.jpg,0.06006498978415321,-0.012359333174522303
in000601.jpg,0.05866072167801775,-0.011943904906788282
in000602.jpg,0.058065306020624576,-0.011732936211508069
in000603.jpg,0.056710979032018785,-0.01131646048429111
in000604.jpg,0.05710890066819713,-0.011335857929848831
in000605.jpg,0.05699151168278616,-0.01114328819293304
in000606.jpg,0.056149705538397064,-0.011005240287180936
in000607.jpg,0.05485640690483251,-0.010680923090578684
in000608.jpg,0.05468109481987106,-0.010494935310220426
in000609.jpg,0.054178700546524315,-0.010495137997261763
in000610.jpg,0.05244455325299588,-0.009933052123424128
in000611.jpg,0.05086086571520314,-0.00941751484191676
in000612.jpg,0.05053038564979197,-0.00926412474035729
in000613.jpg,0.05036590207036954,-0.008979866878947779
in000614.jpg,0.04927448729968871,-0.008802805056090966
in000615.jpg,0.04915788141104157,-0.008729780279229465
in000616.jpg,0.04875515082035908,-0.008732673533101342
in000617.jpg,0.047668698568609696,-0.008369128387141512
in000618.jpg,0.0476568631609414,-0.008271895701578373
in000619.jpg,0.04716803502689292,-0.008213418754231492
in000620.jpg,0.04634682723179553,-0.007937649522616894
in000621.jpg,0.04583725141241636,-0.0077792371514031275
in000622.jpg,0.04639438042481254,-0.007831038062590919
in000623.jpg,0.04519158342004584,-0.00756011755451801
in000624.jpg,0.04445568858280209,-0.007328949943532809
in000625.jpg,0.044169017197072745,-0.007225589707794101
in000626.jpg,0.0433524123260396,-0.006971120984630262
in000627.jpg,0.043294359142065746,-0.006894047515740313
in000628.jpg,0.043258380173472784,-0.00688694720596609
in000629.jpg,0.04306708479257771,-0.006562754067843863
in000630.jpg,0.04211583242094911,-0.006566268845037244
in000631.jpg,0.04184495812125179,-0.006419553911941554
in000632.jpg,0.040735133788268145,-0.006116040608024683
in000633.jpg,0.04022663760280403,-0.005871970641714736
in000634.jpg,0.040395966392692134,-0.005550995627122123
in000635.jpg,0.040205716314268794,-0.005168981599885344
in000636.jpg,0.03994726475090289,-0.005258158092855507
in000637.jpg,0.03909275691250159,-0.005388437677164099
in000638.jpg,0.039180209905072295,-0.005607983381157973
in000639.jpg,0.03871431012798589,-0.005371599607822463
in000640.jpg,0.03856351457122278,-0.005247671360522951
in000641.jpg,0.03741482588108077,-0.005030302361197537
in000642.jpg,0.03647403791517651,-0.0043177107310421485
