image,v1,v2
in000579.jpg,-6.615703475006795e-05,0.00440236242969863
in000580.jpg,-0.00014501531733374697,0.004512531778997141
in000581.jpg,-9.741914975740552e-05,0.004473969396841674
in000582.jpg,-0.0005488452124255804,0.004148705331683705
in000583.jpg,-0.00048655003464175803,0.004382057344246021
in000584.jpg,-0.00045492049353643697,0.0045714309391686565
in000585.jpg,-0.00046532840752820133,0.0043557363790522625
in000586.jpg,-0.00038485172960595033,0.004427014443554019
in000587.jpg,-0.0004056319262453447,0.004784878813015192
in000588.jpg,-0.00015374579231881876,0.004619455783756995
in000589.jpg,7.780233657962513e-05,0.004913606620884535
in000590.jpg,0.00015880133300678065,0.004797292512230528
in000591.jpg,8.101372236663818e-06,0.00488116586469492
in000592.jpg,-0.000232176523690769,0.004817872039168358
in000593.jpg,-0.0003324674528149015,0.004752934263869939
in000594.jpg,-0.00031506327511765097,0.0043925194132280665
in000595.jpg,-0.000553801173690682,0.004662764982422739
in000596.jpg,-0.0005424526365265224,0.004400406552188524
in000597.jpg,-0.00030682903987576404,0.004465071165144185
in000598.jpg,-0.00043578117108517526,0.004668429542566415
in000599.jpg,-0.0004386694500769214,0.0047582881055155315
in000600.jpg,-0.0007676912849324767,0.004604642093857625
in000601.jpg,-0.0004935187859382601,0.004855036029262506
in000602.jpg,-0.00041812392420811364,0.004259122808217257
in000603.jpg,-0.0001670326971431325,0.0044871212149147485
in000604.jpg,-9.582813050684112e-05,0.003641264488802989
in000605.jpg,-0.00028342155068995057,0.0035817193938485854
in000606.jpg,-0.00040740661729252067,0.003880720648634565
in000607.jpg,-0.0005280051736404824,0.004381639396607314
in000608.jpg,-0.0005984864983426589,0.004327625410097309
in000609.jpg,-0.0006020930275516079,0.0046016429641133625
in000610.jpg,-0.0007403190727982215,0.004521509992367653
in000611.jpg,-0.0006145915181272062,0.003911635181360251
in000612.jpg,-0.00044530660607842044,0.004023309970715515
in000613.jpg,-0.0005318794548421637,0.004236622489800606
in000614.jpg,-0.00029304232707002897,0.004335612808119591
in000615.jpg,-0.0003553127050169589,0.004328316352195234
in000616.jpg,-0.000532028190367093,0.0043547623250135975
in000617.jpg,-0.0002996376656888907,0.004140625101506106
in000618.jpg,-4.457406707728891e-05,0.004361936302704094
in000619.jpg,-0.00041397799574684977,0.004500750670841533
in000620.jpg,-0.00023955968674657256,0.0042042892229156225
in000621.jpg,-0.00041860287924372634,0.004220266854874951
in000622.jpg,-5.6595619015039764e-05,0.00446119921496213
in000623.jpg,-7.84809554601649e-05,0.004609021988064212
in000624.jpg,-0.00023752401942175882,0.004637724963800126
in000625.jpg,-0.00014511704992703196,0.004435793705147372
in000626.jpg,-0.0002097954764285428,0.00464379585208177
in000627.jpg,-0.00027599389104366885,0.00436060273952785
in000628.jpg,-0.00021113329265208885,0.004609705318125751
in000629.jpg,-0.0004073613010474245,0.00466561122936238
in000630.jpg,-0.0002468928212280359,0.004599655608458213
in000631.jpg,-0.0004848634915325825,0.004517124848438454
in000632.jpg,-0.0003276095946114022,0.004469829614673146
in000633.jpg,-0.0002042723139241604,0.00435735310145564
in000634.jpg,-2.004625976126987e-05,0.004387470250226179
in000635.jpg,0.00010848367163596474,0.0047021193499886815
in000636.jpg,-5.639744443778541e-05,0.0042582167540206484
in000637.jpg,-1.2947435133127338e-05,0.0044705806944880305
in000638.jpg,0.0003323642790349253,0.004643887184072471
in000639.jpg,0.00041112257485773155,0.004723710821427575
in000640.jpg,0.00046201834970370894,0.004971366948178709
in000641.jpg,0.00039919249117058113,0.005121967430545839
in000642.jpg,0.0007479019267123334,0.005198380019584659
in000643.jpg,0.0007149430266910165,0.0052325674884284605
in000644.jpg,0.0009785028170917363,0.0048794670247830005
in000645.jpg,0.0009550126588601927,0.004697671629976682
in000646.jpg,0.0008963393142672559,0.004708428852221697
in000647.jpg,0.0008110712026636713,0.004868163322556121
in000648.jpg,0.0010465164394753953,0.005201628176128178
in000649.jpg,0.0016283962187172481,0.004818412318962423
in000650.jpg,0.001332926168147223,0.004574016343751438
in000651.jpg,0.0014219806198157718,0.004786071396466263
in000652.jpg,0.0016233766647937675,0.004908363337524837
in000653.jpg,0.0016988271649192492,0.004787655218023114
in000654.jpg,0.0013164560416568363,0.004799755912629556
in000655.jpg,0.0016868593125167358,0.004563766904556806
in000656.jpg,0.0022112896911257998,0.00510172927746469
in000657.jpg,0.0024973610520744607,0.005214499585868618
in000658.jpg,0.002463582185194723,0.005543839540047254
in000659.jpg,0.0025738293094191393,0.005286099918837278
in000660.jpg,0.002436715986314556,0.004826852445919372
in000661.jpg,0.002759411509170239,0.004856597209504088
in000662.jpg,0.00261192783735972,0.004753036686713036
in000663.jpg,0.0027343056255986304,0.004914093465338097
in000664.jpg,0.0027965756459484006,0.00458780847884287
in000665.jpg,0.003098123270225471,0.004561021769210358
in000666.jpg,0.0031935955072804455,0.0043920155888347145
in000667.jpg,0.0025671628192634063,0.004189702105980592
in000668.jpg,0.0026941664438449,0.004686391495474783
