id,class,v1,v2
1,Iris-setosa,-3.080196160921974,-0.08441351773818992
2,Iris-setosa,-3.1478070385550443,-0.04258670822192728
3,Iris-setosa,-3.220517105166485,-0.0739054399009621
4,Iris-setosa,-3.0204783836220774,-0.0567808107992311
5,Iris-setosa,-3.1189890467755492,-0.08365136139604698
6,Iris-setosa,-3.3473300515034374,-0.04531950871790637
7,Iris-setosa,-2.94920082863931,-0.07870672713177218
8,Iris-setosa,-3.0022889390358394,-0.07489951833645854
9,Iris-setosa,-3.221733550784653,-0.03413753427475469
10,Iris-setosa,-3.0484239480621027,-0.05319675036721524
11,Iris-setosa,-3.254695273125613,-0.08397519271891293
12,Iris-setosa,-2.9317552681852734,-0.07155931386989978
13,Iris-setosa,-3.1761619927226166,-0.039310123664232845
14,Iris-setosa,-3.4691655993677686,-0.058414841971770486
15,Iris-setosa,-3.5871871514330955,-0.0683523307679615
16,Iris-setosa,-3.8581983082409885,-0.03699162705599459
17,Iris-setosa,-3.3521074361502503,-0.05187132951055262
18,Iris-setosa,-2.9798756187385633,-0.07972693932131203
19,Iris-setosa,-3.3243113031093006,-0.06336500196124326
20,Iris-setosa,-3.2296456985539965,-0.06948625519895102
21,Iris-setosa,-2.8701520264824754,-0.06230884859694436
22,Iris-setosa,-3.0823219843481784,-0.05475085717971072
23,Iris-setosa,-3.381588398583865,-0.06530435746026572
24,Iris-setosa,-2.5727678604036432,-0.07219136806156129
25,Iris-setosa,-2.9047211650296916,-0.033415036043422434
26,Iris-setosa,-3.0642226946250903,-0.03963841975314619
27,Iris-setosa,-2.7355950922869687,-0.06928496339724394
28,Iris-setosa,-3.072618752495161,-0.07947732043111583
29,Iris-setosa,-3.0489555392106378,-0.08265493357686396
30,Iris-setosa,-2.8829170320009903,-0.056402388855187405
31,Iris-setosa,-2.972072920890142,-0.04569124950951672
32,Iris-setosa,-2.807050460573221,-0.07268568798593787
33,Iris-setosa,-3.5748633963157395,-0.06918696198836016
34,Iris-setosa,-3.6218963363192094,-0.049926953938137016
35,Iris-setosa,-3.020478383622077,-0.05678081079923112
36,Iris-setosa,-3.2967594188156046,-0.06998981029118978
37,Iris-setosa,-3.1176297353917986,-0.08170198524912856
38,Iris-setosa,-3.2163231314796548,-0.08572487869355548
39,Iris-setosa,-3.2515232496293667,-0.05342860898433388
40,Iris-setosa,-3.0022889390358385,-0.07489951833645861
41,Iris-setosa,-3.071946066484336,-0.07464415203464478
42,Iris-setosa,-3.780254267324333,0.02233624900110009
43,Iris-setosa,-3.2205171051664854,-0.07390543990096388
44,Iris-setosa,-2.798650936458121,-0.06117294129124716
45,Iris-setosa,-3.469440795716268,-0.0429829359682158
46,Iris-setosa,-3.176068424866938,-0.03904470590698808
47,Iris-setosa,-3.33472602701852,-0.07728190544404438
48,Iris-setosa,-3.1685405097371016,-0.07533235297213266
49,Iris-setosa,-3.2546952731256122,-0.08397519271891167
50,Iris-setosa,-3.0870480456526486,-0.07910519460297645
51,Iris-versicolor,1.3062278277379409,0.12680403715350602
52,Iris-versicolor,1.0868457280946116,0.11280396664921613
53,Iris-versicolor,1.4702414477142902,0.05093925562489908
54,Iris-versicolor,0.17521009802187876,0.30160405627853026
55,Iris-versicolor,1.100542232116072,-0.01995998459711081
